id,skill_raw,taxonomy_id,skill_name,confidence_score,match_status
2283,conduzir negociações,4,Negociação,0.82807183,matched
2284,LookML,85,Hugging Face,0.43548197,no_match
2285,monitoramento de LLM,69,Monitoramento e Observabilidade,0.620835,no_match
2286,execução de projetos,17,Gestão de Projetos,0.76480824,matched
2287,pensamento disruptivo,5,Pensamento Crítico,0.48149455,no_match
2288,snowflake,67,Azure,0.095078975,no_match
2289,proposta de valor ao colaborador,15,Foco no Cliente,0.58640856,no_match
2290,performance management,96,Gestão de Desempenho,0.7372315,matched
2291,intermediate SQL,31,SQL,0.68557024,no_match
2292,bash automation,37,Bash e Shell Script,0.75030005,matched
2293,PSQL,31,SQL,0.54455435,no_match
2294,gestão de desempenho,96,Gestão de Desempenho,0.754154,matched
2295,OCR,89,OKRs,0.43695408,no_match
2296,alinhamento de stakeholders,12,Colaboração,0.6594058,no_match
2297,negociação comercial,4,Negociação,0.6080396,no_match
2298,cultura corporativa,99,Cultura Organizacional,0.6074033,no_match
2299,performance review,96,Gestão de Desempenho,0.65905756,no_match
2300,in-memory database,58,MongoDB,0.52947444,no_match
2301,scala spark,36,Scala,0.4615709,no_match
2302,power bi development,75,Power BI,0.64742696,no_match
2303,software architecture,73,Arquitetura de Software,0.6829761,no_match
2304,infrastructure automation,68,Infrastructure as Code,0.5940874,no_match
2305,Terraform,68,Infrastructure as Code,0.5087911,no_match
2306,collaborative work,12,Colaboração,0.78327274,matched
2307,cenários financeiros,91,Modelagem Financeira,0.70751584,matched
2308,python langchain,30,Python,0.53328085,no_match
2309,acompanhamento de projetos,17,Gestão de Projetos,0.66631293,no_match
2310,data modeling,54,Modelagem de Dados,0.69397545,no_match
2311,tensorflow,40,Deep Learning,0.30455533,no_match
2312,scrum master,18,Metodologias Ágeis,0.34901983,no_match
2313,alertas,46,Séries Temporais,0.36265528,no_match
2314,identificar oportunidades,29,Empreendedorismo,0.71729493,matched
2315,planejamento de longo prazo,26,Planejamento Estratégico,0.72030735,matched
2316,classificação de imagens,47,Visão Computacional,0.64780486,no_match
2317,DBT,79,dbt,0.6632153,no_match
2318,automated testing,72,Testes Automatizados,0.78974223,matched
2319,data transformation,38,Análise de Dados,0.5706861,no_match
2320,python data,30,Python,0.67471635,no_match
2321,S3,65,AWS,0.26385033,no_match
2322,aws services,65,AWS,0.71049035,matched
2323,code review leadership,24,Liderança Técnica,0.57530844,no_match
2324,azure AI,89,OKRs,0.24951401,no_match
2325,js,89,OKRs,0.28917113,no_match
2326,python data,30,Python,0.67471635,no_match
2327,semantic similarity,43,Embeddings e Busca Vetorial,0.49738562,no_match
2328,conduzir negociações,4,Negociação,0.8280718,matched
2329,mentorship,23,Mentoria,0.5908859,no_match
2330,dockerfile,62,Docker,0.643836,no_match
2331,estratégia de negócios,86,Gestão de Produto,0.6618981,no_match
2332,spark ML,80,Spark,0.4824835,no_match
2333,operational risk,92,Gestão de Riscos,0.70862854,matched
2334,employer branding,98,Employer Branding,0.74978995,matched
2335,strategic planning,26,Planejamento Estratégico,0.7466126,matched
2336,valores organizacionais,99,Cultura Organizacional,0.5823738,no_match
2337,SQL postgres,57,PostgreSQL,0.75361735,matched
2338,expressing ideas clearly,1,Comunicação Assertiva,0.5710841,no_match
2339,culture building,99,Cultura Organizacional,0.6387426,no_match
2340,cultura corporativa,99,Cultura Organizacional,0.6074033,no_match
2341,supporting growth,95,Desenvolvimento Organizacional,0.5623629,no_match
2342,javascript frontend,34,JavaScript,0.732539,matched
2343,julgamento crítico,5,Pensamento Crítico,0.4444651,no_match
2344,construção de pipelines,52,Orquestração de Pipelines,0.59049845,no_match
2345,performance cycle,96,Gestão de Desempenho,0.6107593,no_match
2346,capacitação,96,Gestão de Desempenho,0.4434134,no_match
2347,advanced postgresql,57,PostgreSQL,0.8148655,matched
2348,cooperação,12,Colaboração,0.6855919,no_match
2349,liderança em mudanças,27,Gestão de Mudanças,0.67124695,no_match
2350,problem solving,6,Resolução de Problemas,0.75450003,matched
2351,TDD,79,dbt,0.38933247,no_match
2352,queries de banco de dados,31,SQL,0.6036457,no_match
2353,spark dataframes,80,Spark,0.5947509,no_match
2354,bash e shell,37,Bash e Shell Script,0.64742935,no_match
2355,testes de hipótese,48,Estatística Aplicada,0.6632953,no_match
2356,calibração de performance,96,Gestão de Desempenho,0.49016798,no_match
2357,transformação de dados,38,Análise de Dados,0.6750909,no_match
2358,literacia de dados,38,Análise de Dados,0.6826625,no_match
2359,proactiveness,96,Gestão de Desempenho,0.49186507,no_match
2360,grafana,85,Hugging Face,0.27154,no_match
2361,conflict handling,2,Resolução de Conflitos,0.6122409,no_match
2362,regulatory knowledge,93,Compliance e Regulação,0.6465766,no_match
2363,model assessment,45,Avaliação de Modelos,0.6429173,no_match
2364,apache kafka,80,Spark,0.4504199,no_match
2365,compliance,93,Compliance e Regulação,0.57782423,no_match
2366,autonomy,10,Autogestão,0.69774795,no_match
2367,ML,42,Large Language Models,0.27462214,no_match
2368,empreendedorismo,29,Empreendedorismo,0.5749867,no_match
2369,sprint planning,26,Planejamento Estratégico,0.44181567,no_match
2370,excel VBA,77,Excel Avançado,0.7265361,matched
2371,SOA,89,OKRs,0.29463685,no_match
2372,java backend,33,Java,0.67572117,no_match
2373,user focus,13,Visão de Produto,0.45353624,no_match
2374,upskilling,89,OKRs,0.33768874,no_match
2375,model registry,54,Modelagem de Dados,0.52793074,no_match
2376,architectural decisions,24,Liderança Técnica,0.46498197,no_match
2377,monitoramento e observabilidade,69,Monitoramento e Observabilidade,0.72405285,matched
2378,prompting,21,Apresentação e Oratória,0.35005486,no_match
2379,intraempreendedorismo,29,Empreendedorismo,0.45292914,no_match
2380,cliente em primeiro lugar,15,Foco no Cliente,0.6649376,no_match
2381,azure cloud,67,Azure,0.55859625,no_match
2382,pensar no longo prazo,16,Pensamento Estratégico,0.6453444,no_match
2383,azure ML,83,MLflow,0.259569,no_match
2384,open source LLMs,42,Large Language Models,0.46391258,no_match
2385,entender o produto,13,Visão de Produto,0.6794033,no_match
2386,team management,0,Gestão de Pessoas,0.6157359,no_match
2387,coaching,24,Liderança Técnica,0.4851757,no_match
2388,weaviate,87,UX Research,0.23302129,no_match
2389,advanced java,33,Java,0.4471613,no_match
2390,arquitetura de dados,50,Engenharia de Dados,0.71560705,matched
2391,EDA,89,OKRs,0.43653622,no_match
2392,gerenciar desentendimentos,2,Resolução de Conflitos,0.60352945,no_match
2393,escrita técnica,22,Escrita Profissional,0.6293032,no_match
2394,talent attraction,98,Employer Branding,0.5059222,no_match
2395,strategic roadmap,26,Planejamento Estratégico,0.64813274,no_match
2396,team conflict resolution,2,Resolução de Conflitos,0.7558018,matched
2397,user research,87,UX Research,0.54555595,no_match
2398,soluções inovadoras,6,Resolução de Problemas,0.5898794,no_match
2399,data analytics,38,Análise de Dados,0.80024165,matched
2400,testes unitários,72,Testes Automatizados,0.6536423,no_match
2401,transformação de dados para modelos,38,Análise de Dados,0.6181985,no_match
2402,análise de causa raiz,46,Séries Temporais,0.4287023,no_match
2403,kubernetes deployment,63,Kubernetes,0.39658296,no_match
2404,huggingface transformers,85,Hugging Face,0.66162395,no_match
2405,technical lead,24,Liderança Técnica,0.57780254,no_match
2406,income statement,90,Análise Financeira,0.3948787,no_match
2407,criação de variáveis,90,Análise Financeira,0.42215225,no_match
2408,compliance,93,Compliance e Regulação,0.57782423,no_match
2409,HDFS,59,Redis,0.4710118,no_match
2410,strategic decision making,16,Pensamento Estratégico,0.72877324,matched
2411,mongodb atlas,58,MongoDB,0.45823646,no_match
2412,adaptabilidade,8,Adaptabilidade,0.7557096,matched
2413,video analysis,47,Visão Computacional,0.6825404,no_match
2414,technical design,88,Design Thinking,0.562158,no_match
2415,troubleshooting,6,Resolução de Problemas,0.45333672,no_match
2416,banco de documentos,58,MongoDB,0.42226285,no_match
2417,upskilling,89,OKRs,0.33768874,no_match
2418,pensar como empreendedor,29,Empreendedorismo,0.626572,no_match
2419,LLM applications,82,LangChain,0.56833637,no_match
2420,translating data to story,20,Storytelling com Dados,0.6533295,no_match
2421,apresentação e oratória,21,Apresentação e Oratória,0.75689274,matched
2422,processamento de linguagem natural,41,Processamento de Linguagem Natural,0.7026384,matched
2423,okrs,89,OKRs,0.31623778,no_match
2424,controlled experiments,49,Experimentação e Testes A/B,0.5430366,no_match
2425,normas e regulamentações,93,Compliance e Regulação,0.7231149,matched
2426,flexibilidade,73,Arquitetura de Software,0.35686177,no_match
2427,intrapreneurship,29,Empreendedorismo,0.55291575,no_match
2428,UX,89,OKRs,0.3082717,no_match
2429,redis pub sub,19,Facilitação,0.21620819,no_match
2430,parceria no trabalho,12,Colaboração,0.75742245,matched
2431,banco em memória,59,Redis,0.5500596,no_match
2432,valuation,91,Modelagem Financeira,0.3313663,no_match
2433,cooperation,12,Colaboração,0.67821026,no_match
2434,processo seletivo,94,Recrutamento e Seleção,0.72514534,matched
2435,resolver divergências,2,Resolução de Conflitos,0.60338414,no_match
2436,kubernetes cluster,55,Data Warehouse,0.39265382,no_match
2437,promover cultura,99,Cultura Organizacional,0.66523564,no_match
2438,bancos analíticos,90,Análise Financeira,0.64496464,no_match
2439,experiment design,49,Experimentação e Testes A/B,0.52842754,no_match
2440,kubectl,85,Hugging Face,0.3120075,no_match
2441,user stories,20,Storytelling com Dados,0.4900705,no_match
2442,equilíbrio emocional,3,Inteligência Emocional,0.60718846,no_match
2443,pensar no longo prazo,16,Pensamento Estratégico,0.6453444,no_match
2444,DBT,79,dbt,0.6632153,no_match
2445,web API,65,AWS,0.39704767,no_match
2446,LGPD compliance,93,Compliance e Regulação,0.49494725,no_match
2447,cloud GCP,66,Google Cloud Platform,0.6821575,no_match
2448,parceria no trabalho,12,Colaboração,0.75742245,matched
2449,gestão de desempenho,96,Gestão de Desempenho,0.754154,matched
2450,unsupervised learning,11,Aprendizado Contínuo,0.56624603,no_match
2451,project planning,17,Gestão de Projetos,0.738994,matched
2452,embedding models,54,Modelagem de Dados,0.5491687,no_match
2453,docker-compose,62,Docker,0.6265812,no_match
2454,unittest,12,Colaboração,0.2911353,no_match
2455,redis cache,59,Redis,0.70411247,matched
2456,compliance e regulação,93,Compliance e Regulação,0.7803806,matched
2457,gestão de colaboradores,25,Gestão de Stakeholders,0.68611133,no_match
2458,experimentos controlados,49,Experimentação e Testes A/B,0.556317,no_match
2459,design patterns,88,Design Thinking,0.58763707,no_match
2460,intermediate SQL,31,SQL,0.68557024,no_match
2461,redis pub sub,19,Facilitação,0.21620819,no_match
2462,emotional self-regulation,3,Inteligência Emocional,0.6497779,no_match
2463,UX,89,OKRs,0.3082717,no_match
2464,conflict de-escalation,2,Resolução de Conflitos,0.5416424,no_match
2465,k8s,63,Kubernetes,0.29004583,no_match
2466,natural language processing,41,Processamento de Linguagem Natural,0.7047559,matched
2467,testes unitários,72,Testes Automatizados,0.6536423,no_match
2468,reskilling,43,Embeddings e Busca Vetorial,0.30872244,no_match
2469,strategic negotiation,4,Negociação,0.82495975,matched
2470,resolver problemas,6,Resolução de Problemas,0.7238544,matched
2471,banco de documentos,58,MongoDB,0.42226285,no_match
2472,agility,29,Empreendedorismo,0.35654786,no_match
2473,strategic planning,26,Planejamento Estratégico,0.7466126,matched
2474,Tableau,85,Hugging Face,0.4756257,no_match
2475,MongoDB,58,MongoDB,0.37344614,no_match
2476,TDD,79,dbt,0.38933247,no_match
2477,coaching,24,Liderança Técnica,0.4851757,no_match
2478,tomada de decisão,7,Tomada de Decisão,0.6622488,no_match
2479,pytest,61,FastAPI,0.28006607,no_match
2480,desenvolvimento de pessoas,23,Mentoria,0.6392078,no_match
2481,spring boot,33,Java,0.35153192,no_match
2482,pipeline ETL,52,Orquestração de Pipelines,0.59465265,no_match
2483,experimentação e testes A/B,49,Experimentação e Testes A/B,0.68326277,no_match
2484,IE,89,OKRs,0.36168116,no_match
2485,customer obsession,15,Foco no Cliente,0.5087858,no_match
2486,liderar equipes,24,Liderança Técnica,0.59852564,no_match
2487,comunicação assertiva,1,Comunicação Assertiva,0.7490695,matched
2488,lidar com emoções,3,Inteligência Emocional,0.7182739,matched
2489,python backend,35,TypeScript,0.45291907,no_match
2490,monitoring,69,Monitoramento e Observabilidade,0.65084565,no_match
2491,Amazon Web Services,65,AWS,0.7309272,matched
2492,analytical problem solving,6,Resolução de Problemas,0.75141037,matched
2493,presenting to stakeholders,21,Apresentação e Oratória,0.60141927,no_match
2494,R programming,32,R,0.69582444,no_match
2495,Design Thinking,88,Design Thinking,0.7620051,matched
2496,gestão de riscos,92,Gestão de Riscos,0.79120535,matched
2497,langchain agents,82,LangChain,0.53453636,no_match
2498,negociação com fornecedores,4,Negociação,0.5793921,no_match
2499,schema design,54,Modelagem de Dados,0.49789527,no_match
2500,long-term planning,26,Planejamento Estratégico,0.6629236,no_match
2501,adaptação a mudanças,8,Adaptabilidade,0.75247097,matched
2502,soluções inovadoras,6,Resolução de Problemas,0.5898794,no_match
2503,postgresql avançado,57,PostgreSQL,0.830145,matched
2504,independent work,10,Autogestão,0.46769124,no_match
2505,creative innovation,28,Inovação,0.72667414,matched
2506,azure machine learning,39,Machine Learning,0.7181624,matched
2507,task organization,9,Gestão do Tempo,0.59527457,no_match
2508,testes multivariados,72,Testes Automatizados,0.66456187,no_match
2509,negociar contratos,4,Negociação,0.7075323,matched
2510,Apache Spark,80,Spark,0.71351635,matched
2511,long-term thinking,16,Pensamento Estratégico,0.6267136,no_match
2512,apache flink,80,Spark,0.4802227,no_match
2513,transformações dbt,79,dbt,0.77290076,matched
2514,cross-functional collaboration,12,Colaboração,0.7500184,matched
2515,dplyr,89,OKRs,0.32015216,no_match
2516,experimentos controlados,49,Experimentação e Testes A/B,0.556317,no_match
2517,estratégia de negócios,86,Gestão de Produto,0.6618981,no_match
2518,logs,69,Monitoramento e Observabilidade,0.41584757,no_match
2519,terminal scripting,37,Bash e Shell Script,0.6469579,no_match
2520,conectar estratégia e execução,16,Pensamento Estratégico,0.7105135,matched
2521,gestão emocional,3,Inteligência Emocional,0.7173753,matched
2522,roadmap estratégico,26,Planejamento Estratégico,0.660463,no_match
2523,project delivery,17,Gestão de Projetos,0.6361114,no_match
2524,apresentação em público,21,Apresentação e Oratória,0.65310043,no_match
2525,trabalho em equipe,12,Colaboração,0.6221595,no_match
2526,corporate culture,99,Cultura Organizacional,0.5787344,no_match
2527,openness to change,8,Adaptabilidade,0.48459852,no_match
2528,time optimization,9,Gestão do Tempo,0.61952436,no_match
2529,docker compose,62,Docker,0.5435319,no_match
2530,python scripting,30,Python,0.63624245,no_match
2531,organização pessoal,0,Gestão de Pessoas,0.5865492,no_match
2532,reconhecimento de imagens,47,Visão Computacional,0.69519484,no_match
2533,análise de dados,38,Análise de Dados,0.8053319,matched
2534,spreadsheets,77,Excel Avançado,0.37748995,no_match
2535,big data spark,80,Spark,0.6126652,no_match
2536,entrepreneurship,29,Empreendedorismo,0.5555581,no_match
2537,python para dados,30,Python,0.71036243,matched
2538,GitLab,89,OKRs,0.29816216,no_match
2539,arquitetura limpa,68,Infrastructure as Code,0.4259534,no_match
2540,classificação de texto,41,Processamento de Linguagem Natural,0.56669676,no_match
2541,typescript development,35,TypeScript,0.58786285,no_match
2542,employer brand,98,Employer Branding,0.6911664,no_match
2543,dados em tempo real,53,Streaming de Dados,0.69923156,no_match
2544,prioritization,9,Gestão do Tempo,0.5345387,no_match
2545,looker dashboards,78,Looker,0.5176674,no_match
2546,mongodb queries,58,MongoDB,0.56471664,no_match
2547,entrevistas com usuários,20,Storytelling com Dados,0.4497372,no_match
2548,governança de dados,50,Engenharia de Dados,0.5791453,no_match
2549,DW,89,OKRs,0.31303543,no_match
2550,rebase,43,Embeddings e Busca Vetorial,0.32710665,no_match
2551,postgres,57,PostgreSQL,0.43023968,no_match
2552,strategic roadmap,26,Planejamento Estratégico,0.6481328,no_match
2553,mongodb,58,MongoDB,0.3734461,no_match
2554,learning and development,97,Treinamento e Desenvolvimento,0.6320833,no_match
2555,avaliação de modelos,45,Avaliação de Modelos,0.674344,no_match
2556,decisão orientada a risco,7,Tomada de Decisão,0.7086246,matched
2557,performance appraisal,96,Gestão de Desempenho,0.680392,no_match
2558,data insights,38,Análise de Dados,0.80395484,matched
2559,RAG,85,Hugging Face,0.24562821,no_match
2560,data analysis,38,Análise de Dados,0.7930504,matched
2561,angular,85,Hugging Face,0.2214264,no_match
2562,decisão orientada a risco,7,Tomada de Decisão,0.7086247,matched
2563,pull request,15,Foco no Cliente,0.27232727,no_match
2564,drive innovation,28,Inovação,0.50199085,no_match
2565,own initiative,10,Autogestão,0.54458976,no_match
2566,ideation,28,Inovação,0.48114508,no_match
2567,python para dados,30,Python,0.71036243,matched
2568,gestão de backlog,96,Gestão de Desempenho,0.4204142,no_match
2569,aligning expectations,26,Planejamento Estratégico,0.50397754,no_match
2570,cloud AWS,67,Azure,0.5928366,no_match
2571,narrativa com dados,20,Storytelling com Dados,0.8179449,matched
2572,distributed systems,81,Hadoop,0.49379498,no_match
2573,customer-centric,15,Foco no Cliente,0.65991807,no_match
2574,typescript,35,TypeScript,0.544736,no_match
2575,python development,30,Python,0.7633358,matched
2576,entity relationship,12,Colaboração,0.4989737,no_match
2577,avaliar modelos,45,Avaliação de Modelos,0.62933874,no_match
2578,team conflict resolution,2,Resolução de Conflitos,0.7558018,matched
2579,acompanhar OKRs,89,OKRs,0.35568896,no_match
2580,transformação de dados,38,Análise de Dados,0.6750909,no_match
2581,looker studio,78,Looker,0.4150942,no_match
2582,declarative infrastructure,68,Infrastructure as Code,0.64380425,no_match
2583,node.js,89,OKRs,0.32099754,no_match
2584,conflito entre times,2,Resolução de Conflitos,0.44368327,no_match
2585,abertura a mudanças,27,Gestão de Mudanças,0.5597352,no_match
2586,organizational effectiveness,95,Desenvolvimento Organizacional,0.6408234,no_match
2587,julgamento sólido,5,Pensamento Crítico,0.50028896,no_match
2588,desenvolvimento ágil,95,Desenvolvimento Organizacional,0.57716703,no_match
2589,pivot tables,76,Tableau,0.40337026,no_match
2590,comunicação de mudanças,27,Gestão de Mudanças,0.56609297,no_match
2591,aprender novas tecnologias,28,Inovação,0.504717,no_match
2592,logging,69,Monitoramento e Observabilidade,0.46987492,no_match
2593,data wrangling,38,Análise de Dados,0.5980876,no_match
2594,looker reports,78,Looker,0.41839808,no_match
2595,prioritization,9,Gestão do Tempo,0.5345387,no_match
2596,planejamento estratégico,26,Planejamento Estratégico,0.75184494,matched
2597,pensar inovador,28,Inovação,0.72189236,matched
2598,feature selection,44,Engenharia de Features,0.53426397,no_match
2599,conflict management,2,Resolução de Conflitos,0.59020245,no_match
2600,mitigação de riscos,92,Gestão de Riscos,0.6895303,no_match
2601,SQL avançado,31,SQL,0.72010183,matched
2602,programas de aprendizado,97,Treinamento e Desenvolvimento,0.5868731,no_match
2603,visão estratégica,16,Pensamento Estratégico,0.6446581,no_match
2604,usabilidade,96,Gestão de Desempenho,0.5037876,no_match
2605,programação java,42,Large Language Models,0.42048216,no_match
2606,employer reputation,98,Employer Branding,0.65460247,no_match
2607,K8s,63,Kubernetes,0.29004583,no_match
2608,branching strategy,16,Pensamento Estratégico,0.5986115,no_match
2609,corporate training,97,Treinamento e Desenvolvimento,0.4366148,no_match
2610,agile mindset,73,Arquitetura de Software,0.54469,no_match
2611,facilitation,19,Facilitação,0.6221152,no_match
2612,comunicação com stakeholders,1,Comunicação Assertiva,0.6256533,no_match
2613,excel,77,Excel Avançado,0.6529068,no_match
2614,UX insights,38,Análise de Dados,0.5074531,no_match
2615,mentalidade empreendedora,29,Empreendedorismo,0.67849225,no_match
2616,mentalidade estratégica,16,Pensamento Estratégico,0.7299243,matched
2617,application monitoring,69,Monitoramento e Observabilidade,0.56111944,no_match
2618,OKRs,89,OKRs,0.31623778,no_match
2619,foco no cliente,15,Foco no Cliente,0.8067139,matched
2620,capacidade de aprendizagem,11,Aprendizado Contínuo,0.7125422,matched
2621,gitflow,71,Versionamento de Código,0.72042525,matched
2622,team culture,99,Cultura Organizacional,0.52743804,no_match
2623,training and development,97,Treinamento e Desenvolvimento,0.69567156,no_match
2624,shell script,37,Bash e Shell Script,0.75203776,matched
2625,gerir times,9,Gestão do Tempo,0.6393536,no_match
2626,user research,87,UX Research,0.545556,no_match
2627,managing expectations,25,Gestão de Stakeholders,0.6731249,no_match
2628,meeting facilitation,19,Facilitação,0.81745064,matched
2629,automated testing,72,Testes Automatizados,0.78974223,matched
2630,FastAPI backend,61,FastAPI,0.38990057,no_match
2631,problem diagnosis,6,Resolução de Problemas,0.5578444,no_match
2632,redes neurais profundas,40,Deep Learning,0.67072904,no_match
2633,Scala,36,Scala,0.5922724,no_match
2634,pensar estrategicamente,16,Pensamento Estratégico,0.7361332,matched
2635,análise de balanço,96,Gestão de Desempenho,0.511151,no_match
2636,habilidades de apresentação,21,Apresentação e Oratória,0.7109754,matched
2637,detecção de objetos,69,Monitoramento e Observabilidade,0.523159,no_match
2638,aprender novas tecnologias,28,Inovação,0.504717,no_match
2639,java avançado,89,OKRs,0.38580486,no_match
2640,data insights,38,Análise de Dados,0.80395484,matched
2641,soluções inovadoras,6,Resolução de Problemas,0.5898794,no_match
2642,java,89,OKRs,0.29402286,no_match
2643,registro de modelos,54,Modelagem de Dados,0.5349762,no_match
2644,embedding vectors,43,Embeddings e Busca Vetorial,0.31444693,no_match
2645,triagem de candidatos,94,Recrutamento e Seleção,0.4867217,no_match
2646,REST API,85,Hugging Face,0.17919305,no_match
2647,decisions under uncertainty,7,Tomada de Decisão,0.7227564,matched
2648,drive innovation,28,Inovação,0.5019909,no_match
2649,reskilling programs,73,Arquitetura de Software,0.46609274,no_match
2650,decisão sob incerteza,7,Tomada de Decisão,0.7322546,matched
2651,task prioritization,9,Gestão do Tempo,0.6786626,no_match
2652,recrutamento e seleção,94,Recrutamento e Seleção,0.61749196,no_match
2653,tidyverse,9,Gestão do Tempo,0.2612356,no_match
2654,LLM pipelines,84,Langfuse,0.6599364,no_match
2655,kanban,18,Metodologias Ágeis,0.2664521,no_match
2656,customer focus,15,Foco no Cliente,0.73331314,matched
2657,testes E2E,72,Testes Automatizados,0.5422342,no_match
2658,employee value proposition,29,Empreendedorismo,0.48774415,no_match
2659,proatividade,1,Comunicação Assertiva,0.43310523,no_match
2660,problem decomposition,6,Resolução de Problemas,0.54106104,no_match
2661,resilience,8,Adaptabilidade,0.3936024,no_match
2662,software testing,72,Testes Automatizados,0.6798379,no_match
2663,DBT,79,dbt,0.6632153,no_match
2664,evidence-based decisions,14,Orientação a Dados,0.68939924,no_match
2665,data-driven,50,Engenharia de Dados,0.61027443,no_match
2666,regulatory compliance,93,Compliance e Regulação,0.74052656,matched
2667,self-directed work,10,Autogestão,0.5690244,no_match
2668,API design,52,Orquestração de Pipelines,0.3545447,no_match
2669,alerting,1,Comunicação Assertiva,0.43669176,no_match
2670,tableau analytics,76,Tableau,0.7255267,matched
2671,identificar causas raiz,46,Séries Temporais,0.35596588,no_match
2672,hugging face models,85,Hugging Face,0.7245016,matched
2673,gitlab,89,OKRs,0.29816216,no_match
2674,visão de produto,13,Visão de Produto,0.7289455,matched
2675,context switching,8,Adaptabilidade,0.49398392,no_match
2676,advanced java,33,Java,0.4471613,no_match
2677,mapreduce,68,Infrastructure as Code,0.42057005,no_match
2678,normalização de dados,38,Análise de Dados,0.5435184,no_match
2679,LLM observability,42,Large Language Models,0.42102468,no_match
2680,modelagem relacional,54,Modelagem de Dados,0.56449986,no_match
2681,pulumi,85,Hugging Face,0.2989818,no_match
2682,yarn,30,Python,0.22043547,no_match
2683,langchain memory,59,Redis,0.5754058,no_match
2684,versatilidade,8,Adaptabilidade,0.44600976,no_match
2685,regulatory affairs,93,Compliance e Regulação,0.585956,no_match
2686,administrar conflitos,2,Resolução de Conflitos,0.60355043,no_match
2687,aws RDS,89,OKRs,0.40655947,no_match
2688,marca empregadora,98,Employer Branding,0.649542,no_match
2689,liderança de engenharia,24,Liderança Técnica,0.8150947,matched
2690,classificação de texto,41,Processamento de Linguagem Natural,0.56669676,no_match
2691,usar dados para decidir,14,Orientação a Dados,0.728369,matched
2692,react.js,84,Langfuse,0.26750654,no_match
2693,habilidades de escrita,22,Escrita Profissional,0.6838602,no_match
2694,deep learning models,40,Deep Learning,0.7480321,matched
2695,Prophet,21,Apresentação e Oratória,0.1808,no_match
2696,integração contínua,64,CI/CD,0.5448508,no_match
2697,análise estatística em R,32,R,0.8080715,matched
2698,oratória,21,Apresentação e Oratória,0.5260227,no_match
2699,fastapi,85,Hugging Face,0.29686445,no_match
2700,azure AI,89,OKRs,0.24951398,no_match
2701,empatia com o cliente,15,Foco no Cliente,0.52869904,no_match
2702,risk register,92,Gestão de Riscos,0.5534065,no_match
2703,risk mitigation,92,Gestão de Riscos,0.656545,no_match
2704,AUC ROC,89,OKRs,0.30487692,no_match
2705,pipeline ETL,52,Orquestração de Pipelines,0.59465265,no_match
2706,team building,97,Treinamento e Desenvolvimento,0.50545096,no_match
2707,apoiar crescimento,95,Desenvolvimento Organizacional,0.57704604,no_match
2708,computer vision,47,Visão Computacional,0.6420971,no_match
2709,pesquisa com usuários,87,UX Research,0.5156525,no_match
2710,data orientation,38,Análise de Dados,0.48453754,no_match
2711,machine learning models,39,Machine Learning,0.79579353,matched
2712,usability research,87,UX Research,0.5608145,no_match
2713,desenvolvimento de colaboradores,12,Colaboração,0.7051958,matched
2714,setting OKRs,63,Kubernetes,0.36186594,no_match
2715,dbt,79,dbt,0.6632153,no_match
2716,yarn,30,Python,0.22043547,no_match
2717,customer first,15,Foco no Cliente,0.557758,no_match
2718,tech mentor,24,Liderança Técnica,0.5660189,no_match
2719,detecção de objetos,69,Monitoramento e Observabilidade,0.5231591,no_match
2720,risco operacional,92,Gestão de Riscos,0.6654419,no_match
2721,github actions,71,Versionamento de Código,0.6694172,no_match
2722,API REST,85,Hugging Face,0.20525399,no_match
2723,pitch de ideias,28,Inovação,0.53788066,no_match
2724,REST API,85,Hugging Face,0.17919305,no_match
2725,scope management,86,Gestão de Produto,0.577307,no_match
2726,acompanhamento de projetos,17,Gestão de Projetos,0.66631293,no_match
2727,pensamento racional,5,Pensamento Crítico,0.4614854,no_match
2728,seleção de features,44,Engenharia de Features,0.55474186,no_match
2729,neural networks,40,Deep Learning,0.6901934,no_match
2730,rastreamento de prompts,69,Monitoramento e Observabilidade,0.55092466,no_match
2731,empatia,3,Inteligência Emocional,0.5246205,no_match
2732,CloudFormation,67,Azure,0.6220809,no_match
2733,technical leadership,24,Liderança Técnica,0.8356505,matched
2734,design técnico,73,Arquitetura de Software,0.55494714,no_match
2735,Apache Spark,80,Spark,0.71351635,matched
2736,TDD,79,dbt,0.38933247,no_match
2737,annual planning,26,Planejamento Estratégico,0.5410309,no_match
2738,priorizar tarefas,9,Gestão do Tempo,0.68596506,no_match
2739,rastreamento de prompts,69,Monitoramento e Observabilidade,0.55092466,no_match
2740,transformação de dados,38,Análise de Dados,0.6750909,no_match
2741,pyspark,19,Facilitação,0.32702136,no_match
2742,customer orientation,15,Foco no Cliente,0.56592524,no_match
2743,PowerBI,75,Power BI,0.49551636,no_match
2744,emotional intelligence,3,Inteligência Emocional,0.8371998,matched
2745,python data,30,Python,0.67471635,no_match
2746,making decisions,7,Tomada de Decisão,0.6639386,no_match
2747,strategic vision,16,Pensamento Estratégico,0.6327648,no_match
2748,customer needs understanding,15,Foco no Cliente,0.7653891,matched
2749,compliance program,93,Compliance e Regulação,0.5945846,no_match
2750,criação de variáveis,90,Análise Financeira,0.4221523,no_match
2751,gke,89,OKRs,0.3222846,no_match
2752,warehouse architecture,55,Data Warehouse,0.61784434,no_match
2753,segurança da informação,70,Segurança de Dados,0.78937805,matched
2754,rastreamento de prompts,69,Monitoramento e Observabilidade,0.55092466,no_match
